Time,T01_TEMP,T01_Wh,T02_TEMP,T02_Wh,T03_TEMP,T03_Wh,T04_TEMP,T04_Wh,T05_TEMP,T05_Wh,T06_TEMP,T06_Wh,T07_TEMP,T07_Wh,T08_TEMP,T08_Wh,T09_TEMP,T09_Wh,Text,GHI
2019-04-07 03:45:00,17.301,184,17.547,0,18.087,4,18.102,4,18.697,8,17.834,4,17.964,0,18.112,4,18.613,0,1.565478199,0.0
2019-04-07 04:00:00,17.343,264,17.52,4,18.006,0,18.043,4,18.528,8,17.676,0,17.861,4,18.023,0,18.522,4,0.739068246,0.0
2019-04-07 04:15:00,17.372,340,17.485,0,17.908,4,17.996,4,18.441,8,17.697,4,17.781,0,17.948,4,18.44,0,-0.563571226,0.0
2019-04-07 04:30:00,17.429,416,17.471,0,17.834,0,17.905,4,18.358,8,17.659,0,17.701,4,17.88,0,18.323,4,-1.24642654,0.0
2019-04-07 04:45:00,17.52,448,17.448,32,17.755,4,17.826,4,18.299,8,17.457,4,17.639,0,17.816,4,18.247,0,-1.661841232,0.0
2019-04-07 05:00:00,17.579,444,17.517,68,17.753,0,17.731,4,18.336,8,18.131,4,17.558,4,17.757,0,18.19,4,-1.818265566,0.0
2019-04-07 05:15:00,17.591,432,17.52,84,17.622,4,17.688,4,18.163,8,17.216,0,17.44,0,17.6,4,18.114,0,-1.880718483,0.0
2019-04-07 05:30:00,17.6,1984,17.517,1880,17.504,1304,17.588,1040,18.07,1456,17.554,920,17.391,1128,17.517,1068,18.016,908,-1.686895261,0.207225097
2019-04-07 05:45:00,18.919,2004,18.545,1892,20.323,960,18.988,636,19.627,1152,20.798,648,20.031,864,19.935,712,20.026,452,-1.380799512,9.212260947
2019-04-07 06:00:00,19.665,1992,19.235,1884,20.587,796,19.396,468,20.053,808,21.055,532,20.256,792,20.27,592,20.093,336,-1.407816256,24.67799751
2019-04-07 06:15:00,20.2,1992,19.819,1884,20.843,604,19.689,348,20.449,396,20.609,456,20.565,688,20.538,528,20.179,204,-1.559888119,29.65415985
2019-04-07 06:30:00,20.771,1752,20.254,1888,20.711,436,19.742,340,20.462,168,21.031,408,20.593,612,20.485,468,20.084,152,-1.515339109,62.23255602
2019-04-07 06:45:00,20.843,1552,20.629,1896,20.659,272,19.803,328,20.207,92,21.141,364,20.548,548,20.518,428,20.154,144,-0.818905911,84.22709795
2019-04-07 07:00:00,20.947,1324,20.871,1868,20.417,288,19.901,300,20.189,28,21.046,332,20.544,496,20.601,392,20.057,92,0.052969608,101.3654566
2019-04-07 07:15:00,20.955,1072,21.096,1636,20.449,196,19.972,232,20.193,8,20.752,308,20.51,448,20.636,348,20.314,40,0.859466176,116.6480505
2019-04-07 07:30:00,20.86,912,21.15,1432,20.425,160,20.031,220,20.245,8,20.67,280,20.471,384,20.624,320,20.014,4,1.480638835,135.6116856
2019-04-07 07:45:00,20.855,824,21.216,1288,20.483,92,20.106,200,20.293,8,20.718,264,20.504,324,20.693,284,20.152,4,1.921207282,165.9394131
2019-04-07 08:00:00,20.744,776,21.135,1164,20.375,0,20.161,216,20.291,8,20.952,244,20.362,296,20.595,272,20.13,0,2.226791304,203.2823397
2019-04-07 08:15:00,20.699,776,21.097,1068,20.385,4,20.217,164,20.294,8,20.663,228,20.331,236,20.609,256,20.21,4,2.56885314,236.4896884
2019-04-07 08:30:00,20.704,724,21.09,920,20.452,0,20.285,60,20.317,8,20.628,224,20.274,216,20.628,224,20.143,0,2.915128095,273.2475233
2019-04-07 08:45:00,20.689,724,21.092,764,20.289,4,20.249,168,20.178,12,20.602,320,20.265,232,20.646,188,20.083,4,3.195444762,293.0019702
2019-04-07 09:00:00,20.636,784,21.018,732,20.247,4,20.267,196,20.099,8,20.143,260,20.226,204,20.59,188,20.335,4,3.417794258,328.2245091
2019-04-07 09:15:00,20.705,764,20.973,644,20.303,0,20.369,128,20.128,8,21.017,236,20.255,228,20.634,152,20.356,0,3.68758744,398.3297534
2019-04-07 09:30:00,20.751,712,20.883,580,20.646,4,20.503,8,20.174,8,20.477,220,20.344,192,20.728,136,20.396,4,4.330541063,620.5894516
2019-04-07 09:45:00,20.748,668,20.9,504,20.912,0,20.597,4,20.354,8,20.457,188,20.327,180,20.738,116,20.497,4,5.171524155,732.3569829
2019-04-07 10:00:00,20.73,672,20.878,452,20.768,4,20.659,4,20.33,8,20.759,184,20.377,152,20.722,120,20.515,0,5.603630435,593.7908312
2019-04-07 10:15:00,20.761,592,20.83,412,20.979,0,20.708,4,20.312,8,21.158,164,20.366,136,20.745,68,20.465,4,5.344654327,624.5546515
2019-04-07 10:30:00,20.77,592,20.762,368,21.029,4,20.648,4,20.372,12,20.753,152,20.389,104,20.703,16,20.674,0,6.169517225,783.5550162
2019-04-07 10:45:00,20.672,608,20.736,340,21.117,4,20.746,4,20.431,8,20.9,116,20.416,8,20.77,4,20.743,4,6.727400478,778.495172
2019-04-07 11:00:00,20.674,628,20.657,368,21.191,0,20.778,4,20.633,8,20.393,100,20.423,4,20.738,0,20.74,4,6.842305714,657.0468264
2019-04-07 11:15:00,20.647,656,20.664,428,21.201,4,20.807,4,20.493,8,20.765,80,20.386,0,20.775,4,20.762,0,6.974423077,517.3508823
2019-04-07 11:30:00,20.624,672,20.629,460,21.034,0,20.768,8,20.502,8,19.957,88,20.324,4,20.693,4,20.722,4,6.9838,425.5224257
2019-04-07 11:45:00,20.68,668,20.685,460,21.048,4,20.768,4,20.517,8,20.587,84,20.326,0,20.676,0,20.769,4,7.065711962,375.986175
2019-04-07 12:00:00,20.646,664,20.69,472,21.114,0,20.85,4,20.567,8,20.599,16,20.267,4,20.681,4,20.845,0,7.085651442,433.5294764
2019-04-07 12:15:00,20.646,652,20.685,460,21.211,4,20.852,4,20.588,8,20.411,4,20.302,4,20.738,0,20.831,4,7.617310526,539.4684493
2019-04-07 12:30:00,20.653,632,20.693,432,21.536,4,21.036,4,20.8,8,20.194,4,20.371,0,20.976,4,21.052,0,9.236943333,919.7022211
2019-04-07 12:45:00,20.675,620,20.694,416,21.639,0,21.034,4,20.955,8,20.058,0,20.38,4,20.988,4,21.197,4,9.715825238,485.7813928
2019-04-07 13:00:00,20.658,600,20.702,364,21.797,4,21.167,4,20.973,8,20.584,4,20.468,0,21.26,0,21.57,4,9.644607583,678.2266363
2019-04-07 13:15:00,20.645,608,20.706,360,21.849,0,21.163,4,20.932,12,21.205,4,20.444,4,21.372,4,21.618,0,10.03293762,691.834059
2019-04-07 13:30:00,20.648,608,20.704,328,21.999,4,21.138,4,20.951,8,20.688,0,20.459,0,21.586,0,21.994,4,9.020278199,449.1571013
2019-04-07 13:45:00,20.631,616,20.66,308,22.243,4,21.241,4,21.091,8,21.195,4,20.55,4,21.928,4,22.255,4,9.140118571,586.3282057
2019-04-07 14:00:00,20.628,628,20.65,296,22.393,0,21.296,8,21.128,8,21.243,4,20.603,4,22.104,4,22.402,0,9.569208057,501.7226183
2019-04-07 14:15:00,20.601,632,20.628,288,22.004,4,21.271,4,21.109,8,21.068,0,20.692,0,21.838,0,22.099,4,10.22341564,490.8440383
2019-04-07 14:30:00,20.63,636,20.593,272,22.588,0,21.398,4,21.233,8,20.774,4,20.757,4,22.427,4,22.634,0,10.54526777,620.6462477
2019-04-07 14:45:00,20.623,644,20.626,264,22.728,4,21.503,4,21.37,8,20.799,4,20.932,0,22.587,4,22.902,4,11.26951905,606.8572673
2019-04-07 15:00:00,20.614,660,20.602,268,22.924,0,21.649,4,21.632,8,21.569,0,21.038,4,22.79,0,22.981,4,11.03235166,589.6840557
2019-04-07 15:15:00,20.602,660,20.619,240,23.012,4,21.738,4,21.586,12,21.658,4,21.171,0,22.999,4,22.959,0,11.07421381,535.7746281
2019-04-07 15:30:00,20.639,664,20.57,228,23.032,4,21.782,4,21.704,8,21.852,4,21.274,4,23.072,0,23.126,4,11.10413886,487.6346137
2019-04-07 15:45:00,20.654,660,20.541,248,23.106,0,21.824,4,21.772,8,21.507,4,21.362,4,23.151,4,23.298,4,11.02369857,422.710686
2019-04-07 16:00:00,20.634,652,20.541,256,23.148,4,21.878,4,21.873,8,21.582,0,21.451,0,23.294,4,23.417,0,11.04277962,418.0555247
2019-04-07 16:15:00,20.641,644,20.501,376,23.234,0,21.962,8,21.878,8,21.844,4,21.519,4,23.342,0,23.485,4,11.27119619,378.3327398
2019-04-07 16:30:00,20.619,656,20.477,500,23.226,4,22.006,4,21.905,8,21.768,4,21.595,0,23.283,4,23.61,4,10.8247673,334.5726574
2019-04-07 16:45:00,20.654,612,20.538,568,23.015,0,21.989,4,21.91,8,21.5,0,21.65,4,23.19,4,23.738,0,10.04482571,277.9116932
2019-04-07 17:00:00,20.644,560,20.619,580,22.998,4,21.982,4,21.984,8,21.68,4,21.678,0,23.102,0,23.631,4,9.830130144,215.4012886
2019-04-07 17:15:00,20.595,500,20.654,592,22.807,4,21.934,4,21.868,8,22.075,4,21.716,4,23.083,4,23.676,0,9.191717703,165.4875111
2019-04-07 17:30:00,20.553,452,20.673,640,22.629,0,21.873,4,21.804,12,21.744,0,21.671,4,22.942,0,23.457,4,8.308485646,125.0308317
2019-04-07 17:45:00,20.533,432,20.691,648,22.456,4,21.733,4,21.736,8,21.728,4,21.681,0,22.773,4,23.327,4,7.669690094,67.42313502
2019-04-07 18:00:00,20.46,452,20.743,644,22.248,0,21.655,8,21.783,8,21.607,0,21.627,0,22.55,4,23.113,0,6.701097596,21.59183601
2019-04-07 18:15:00,20.471,456,20.757,616,21.963,4,21.55,4,21.636,8,21.488,4,21.599,4,22.386,0,22.967,4,5.478192381,9.955487679
2019-04-07 18:30:00,20.474,452,20.794,612,21.807,0,21.435,0,21.502,8,21.417,0,21.544,0,22.263,4,22.875,0,4.360883412,0.0
2019-04-07 18:45:00,20.452,460,20.755,584,21.669,4,21.337,4,21.436,8,21.33,4,21.493,4,22.14,0,22.676,4,3.267711429,0.0
2019-04-07 19:00:00,20.433,492,20.782,568,21.608,0,21.222,4,21.402,8,21.281,0,21.444,0,22.056,4,22.693,0,2.688587204,0.0
2019-04-07 19:15:00,20.425,572,20.743,564,21.451,4,21.089,4,21.335,8,21.077,4,21.355,4,21.904,0,22.546,4,2.447925118,0.0
2019-04-07 19:30:00,20.47,604,20.74,548,21.264,0,20.991,4,21.262,8,20.87,0,21.286,0,21.837,4,22.405,0,2.149981043,0.0
2019-04-07 19:45:00,20.489,652,20.74,500,21.178,4,20.897,4,21.168,8,20.676,4,21.224,4,21.761,0,22.235,4,1.80946619,0.0
2019-04-07 20:00:00,20.536,692,20.738,472,21.163,0,20.836,4,21.188,8,20.812,4,21.141,0,21.651,4,22.256,0,1.458728095,0.0
2019-04-07 20:15:00,20.59,708,20.76,452,21.087,4,20.76,0,21.099,8,20.61,0,21.092,0,21.567,0,22.113,4,1.107650952,0.0
2019-04-07 20:30:00,20.606,712,20.697,456,20.933,0,20.687,4,20.98,12,21.133,4,20.98,4,21.416,4,22.004,0,1.166208095,0.0
2019-04-07 20:45:00,20.564,704,20.707,456,20.818,4,20.606,4,20.911,8,20.971,0,20.897,0,21.3,0,21.91,4,1.59826,0.0
2019-04-07 21:00:00,20.579,708,20.634,488,20.746,0,20.47,4,20.871,8,20.075,4,20.82,4,21.165,4,21.79,0,1.998582381,0.0
2019-04-07 21:15:00,20.582,708,20.673,496,20.696,0,20.433,4,20.854,8,20.109,0,20.744,0,21.182,0,21.787,4,1.902809048,0.0
2019-04-07 21:30:00,20.616,708,20.663,516,20.58,4,20.381,4,20.684,8,20.178,4,20.656,4,21.069,4,21.622,0,1.707339048,0.0
2019-04-07 21:45:00,20.631,708,20.722,516,20.487,0,20.317,4,20.657,8,20.183,0,20.533,0,20.946,0,21.554,4,1.577547619,0.0
2019-04-07 22:00:00,20.64,0,20.703,4,20.423,4,20.221,0,20.544,8,20.956,4,20.434,4,20.84,4,21.406,0,1.499317619,0.0
2019-04-07 22:15:00,19.838,0,20.153,0,20.368,0,20.107,4,20.602,8,20.608,0,20.379,0,20.697,0,21.371,4,1.396190952,0.0
2019-04-07 22:30:00,19.464,0,19.828,0,20.243,4,20.103,4,20.482,8,20.411,4,20.244,4,20.61,4,21.252,0,1.305215166,0.0
2019-04-07 22:45:00,19.229,0,19.586,4,20.133,0,20.032,4,20.372,8,19.632,0,20.17,0,20.522,0,21.13,4,1.185279245,0.0
2019-04-07 23:00:00,19.052,0,19.394,0,20.035,4,19.944,4,20.311,8,20.406,4,20.078,0,20.43,4,21.011,0,1.094276667,0.0
2019-04-07 23:15:00,18.902,4,19.254,0,19.992,0,19.8,4,20.342,8,19.29,0,20.008,4,20.323,0,20.945,4,1.013157346,0.0
2019-04-07 23:30:00,18.718,0,19.038,0,19.934,4,19.776,4,20.236,8,19.304,4,19.902,0,20.224,4,20.83,0,0.899371429,0.0
2019-04-07 23:45:00,18.581,0,18.896,4,19.808,0,19.707,4,20.081,8,19.775,0,19.805,4,20.112,0,20.698,4,0.798102358,0.0
2019-04-08 00:00:00,18.474,0,18.806,0,19.723,4,19.6,0,19.994,8,19.38,4,19.732,0,19.983,4,20.603,0,0.605870142,0.0
2019-04-08 00:15:00,18.358,0,18.72,0,19.65,0,19.505,4,19.992,8,19.36,4,19.593,4,19.926,0,20.523,4,0.428269811,0.0
2019-04-08 00:30:00,18.26,0,18.59,4,19.585,0,19.457,4,19.863,8,19.319,0,19.548,0,19.872,4,20.465,0,0.210595261,0.0
2019-04-08 00:45:00,18.142,0,18.511,0,19.424,4,19.417,4,19.783,8,19.22,4,19.426,4,19.732,0,20.317,4,-0.025950472,0.0
2019-04-08 01:00:00,18.058,0,18.397,0,19.293,0,19.293,4,19.588,8,19.11,0,19.361,0,19.622,4,20.254,0,-0.327091469,0.0
2019-04-08 01:15:00,17.946,4,18.298,0,19.164,4,19.189,4,19.548,12,18.982,4,19.255,0,19.528,0,20.096,4,-0.585407109,0.0
2019-04-08 01:30:00,17.834,0,18.178,4,19.22,0,19.085,4,19.59,8,18.706,0,19.208,4,19.432,0,20.094,0,-0.742636792,0.0
2019-04-08 01:45:00,17.758,0,18.114,0,19.052,4,19.025,4,19.443,8,19.402,4,19.109,0,19.328,4,19.968,4,-0.895956398,0.0
2019-04-08 02:00:00,17.706,0,18.002,0,18.926,0,18.951,4,19.327,8,18.344,0,19.003,4,19.22,0,19.854,0,-1.086883491,0.0
2019-04-08 02:15:00,17.657,0,17.967,4,18.868,4,18.841,4,19.195,8,18.484,4,18.885,0,19.151,4,19.756,4,-1.26864218,0.0
2019-04-08 02:30:00,17.544,0,17.893,0,18.872,0,18.752,4,19.224,8,18.654,0,18.851,4,19.062,0,19.724,0,-1.435620853,0.0
2019-04-08 02:45:00,17.49,0,17.807,0,18.708,4,18.699,4,19.129,8,18.472,4,18.745,0,18.974,4,19.56,4,-1.536865566,0.0
2019-04-08 03:00:00,17.394,0,17.77,0,18.541,0,18.607,4,18.981,8,18.499,0,18.634,4,18.858,0,19.483,0,-1.622828436,0.0
2019-04-08 03:15:00,17.325,4,17.701,4,18.447,4,18.523,4,18.875,8,18.264,4,18.547,0,18.791,4,19.396,4,-1.686250943,0.0
2019-04-08 03:30:00,17.288,48,17.615,0,18.388,0,18.445,4,18.792,8,18.295,0,18.464,0,18.678,0,19.256,0,-1.737466825,0.0
2019-04-08 03:45:00,17.304,136,17.584,0,18.437,0,18.299,4,18.811,12,18.211,4,18.363,4,18.575,4,19.158,4,-1.793729858,0.0
2019-04-08 04:00:00,17.374,160,17.501,4,18.237,4,18.25,4,18.67,8,18.068,0,18.26,0,18.442,0,19.065,0,-1.854479717,0.0
2019-04-08 04:15:00,17.35,224,17.473,0,18.089,0,18.146,4,18.522,8,18.096,4,18.18,4,18.376,4,18.925,4,-1.880170142,0.0
2019-04-08 04:30:00,17.367,308,17.473,8,18.05,4,18.045,0,18.434,8,17.879,0,18.061,0,18.322,0,18.895,0,-1.885957346,0.0
2019-04-08 04:45:00,17.439,348,17.485,40,17.917,0,17.913,4,18.36,8,17.854,4,18.007,4,18.174,4,18.728,4,-1.912563679,0.0
2019-04-08 05:00:00,17.492,356,17.502,64,17.915,4,17.873,8,18.365,8,17.755,0,17.89,0,18.094,0,18.663,0,-1.995652607,0.0
2019-04-08 05:15:00,17.483,324,17.459,88,17.804,0,17.812,0,18.213,8,17.61,4,17.819,4,18.03,4,18.601,4,-2.186216588,0.0
2019-04-08 05:30:00,17.453,2004,17.468,1892,17.686,1292,17.75,1032,18.128,1304,17.654,892,17.699,1080,17.895,1048,18.444,856,-2.415709479,0.0
2019-04-08 05:45:00,18.966,1996,18.779,1892,20.385,752,18.97,632,19.9,828,20.461,636,20.212,768,20.121,676,20.212,380,-2.7326,0.0
2019-04-08 06:00:00,19.664,1996,19.438,1884,20.549,520,19.24,556,19.931,924,20.716,564,20.268,708,20.251,588,20.17,272,-2.90254505,4.808044365
2019-04-08 06:15:00,20.23,2000,20.055,1896,20.519,328,19.479,476,20.02,1004,20.965,476,20.529,636,20.414,496,20.239,152,-3.010413,8.920924347
2019-04-08 06:30:00,20.752,12,20.563,12,20.307,8,19.628,12,20.248,20,21.161,8,20.538,12,20.46,4,20.223,4,-3.043689055,16.72903598
2019-04-08 06:45:00,19.334,0,19.546,0,19.277,4,19.198,4,19.437,8,19.236,4,19.425,4,19.701,4,19.905,0,-3.174543396,40.13577869
2019-04-08 07:00:00,18.747,0,19.111,4,18.903,0,18.969,8,19.174,8,18.836,0,19.01,0,19.306,4,19.65,4,-3.409163507,36.33381927
2019-04-08 07:15:00,18.43,0,18.848,0,18.737,4,18.764,4,18.993,8,18.956,4,18.828,4,19.086,0,19.379,4,-3.580731604,24.73398787
2019-04-08 07:30:00,18.223,0,18.594,0,18.726,4,18.677,4,19.048,8,18.056,4,18.686,0,18.952,4,19.276,0,-3.585423697,63.88521735
2019-04-08 07:45:00,18.018,0,18.434,4,18.544,0,18.618,4,18.782,8,17.811,0,18.507,4,18.748,0,19.12,4,-3.550160849,89.30539086
2019-04-08 08:00:00,17.868,8,18.247,0,18.484,4,18.528,4,18.651,8,17.808,4,18.398,0,18.617,4,19.065,4,-3.64062654,105.719466
2019-04-08 08:15:00,17.738,132,18.097,0,18.316,0,18.394,4,18.542,12,18.269,0,18.294,4,18.552,4,18.953,0,-3.682376777,84.48669594
2019-04-08 08:30:00,17.825,200,18.049,4,18.276,4,18.276,8,18.593,8,17.845,4,18.173,0,18.416,0,18.864,4,-3.77815566,81.06654206
2019-04-08 08:45:00,17.829,320,17.947,132,18.158,4,18.227,4,18.433,8,17.825,4,18.063,4,18.27,4,18.782,0,-3.771974408,64.10909773
2019-04-08 09:00:00,17.854,404,18.009,200,18.025,0,18.055,4,18.308,8,17.757,0,17.931,0,18.069,4,18.605,4,-3.819871564,85.32341941
2019-04-08 09:15:00,17.932,448,18.005,260,17.951,4,18.007,4,18.234,8,17.389,16,17.829,4,18.041,0,18.516,4,-3.854495261,80.84414043
2019-04-08 09:30:00,17.977,468,18.039,296,17.821,0,17.917,4,18.094,8,17.46,116,17.777,92,17.949,80,18.471,0,-3.857749528,71.59902531
2019-04-08 09:45:00,18.036,460,18.1,328,17.906,4,17.8,8,18.211,8,17.651,128,17.798,148,18.01,92,18.452,4,-3.902409479,69.80556639
2019-04-08 10:00:00,18.043,452,18.139,328,17.826,4,17.807,24,18.018,12,17.726,144,17.721,160,18.073,116,18.417,4,-3.80817381,97.80982882
2019-04-08 10:15:00,18.068,320,18.248,220,17.881,0,17.728,24,18.014,8,17.8,220,17.815,168,18.014,128,18.434,0,-3.50457799,136.8038643
2019-04-08 10:30:00,18.014,384,18.181,220,17.882,4,17.722,88,17.968,8,17.87,228,17.797,164,18.018,124,18.382,4,-3.420115166,97.83644468
2019-04-08 10:45:00,17.983,432,18.108,244,17.773,0,17.652,172,17.871,8,17.962,228,17.778,164,17.957,132,18.378,4,-3.526162857,84.16625673
2019-04-08 11:00:00,18.001,476,18.124,276,17.847,4,17.721,152,18.036,8,18.075,232,17.75,188,17.944,144,18.357,0,-3.650889048,76.00045628
2019-04-08 11:15:00,18.045,492,18.129,284,17.732,4,17.675,216,17.919,8,17.91,212,17.795,180,17.918,152,18.299,4,-3.844043062,43.49993536
2019-04-08 11:30:00,18.043,500,18.127,296,17.766,0,17.712,252,17.894,8,17.965,204,17.746,176,17.977,152,18.203,4,-3.98718619,69.07829379
2019-04-08 11:45:00,18.053,488,18.107,300,17.715,4,17.734,268,17.842,12,18.019,196,17.733,180,17.984,156,18.147,0,-3.916841148,85.31485812
2019-04-08 12:00:00,18.045,508,18.149,328,17.707,0,17.742,296,17.81,8,18.051,212,17.714,200,17.965,176,18.122,4,-3.845620476,76.34887797
2019-04-08 12:15:00,18.07,492,18.146,332,17.754,4,17.754,212,17.865,8,18.033,192,17.728,184,17.977,184,18.164,4,-3.921342584,44.74318244
2019-04-08 12:30:00,18.065,500,18.178,324,17.719,4,17.749,316,17.764,8,18.037,184,17.717,204,17.985,216,18.037,0,-3.990889524,71.64314569
2019-04-08 12:45:00,18.099,492,18.165,352,17.736,0,17.778,360,17.741,8,17.815,192,17.736,200,18.078,208,18.129,4,-4.029860766,64.07326134
2019-04-08 13:00:00,18.069,492,18.188,340,17.751,4,17.818,384,17.734,8,17.938,184,17.723,200,18.09,204,18.038,0,-3.986219139,69.27262839
2019-04-08 13:15:00,18.077,496,18.196,340,17.738,0,17.832,408,17.721,12,17.612,184,17.725,204,18.015,204,18.003,4,-3.91414689,78.06785986
2019-04-08 13:30:00,18.058,500,18.178,344,17.765,4,17.91,316,17.698,8,17.884,176,17.719,200,18.046,200,18.017,4,-3.840255024,76.07042516
2019-04-08 13:45:00,18.064,468,18.16,340,17.865,0,17.934,276,17.796,8,17.824,164,17.674,184,18.058,192,17.913,0,-3.750252153,109.3224963
2019-04-08 14:00:00,18.037,476,18.143,344,17.817,4,17.972,312,17.719,8,17.968,168,17.744,192,18.088,180,17.99,4,-3.519238095,145.8135371
2019-04-08 14:15:00,18.049,472,18.164,340,17.849,4,17.972,336,17.716,8,17.923,164,17.729,188,18.051,184,17.933,4,-3.29671,143.4410879
2019-04-08 14:30:00,18.036,472,18.147,364,17.817,0,17.957,380,17.704,8,17.916,184,17.739,200,18.037,200,17.958,0,-3.153845673,117.3289648
2019-04-08 14:45:00,18.066,480,18.164,364,17.805,4,17.97,360,17.679,8,17.912,196,17.747,216,18.008,200,17.883,4,-3.227063636,73.8200855
2019-04-08 15:00:00,18.029,476,18.154,360,17.726,0,17.908,288,17.77,12,17.893,196,17.726,208,17.972,212,17.738,4,-3.336320574,35.55694703
2019-04-08 15:15:00,18.014,476,18.179,356,17.694,4,17.901,388,17.657,8,18.155,196,17.675,220,17.921,212,17.808,0,-3.508639524,42.12410075
2019-04-08 15:30:00,18.002,500,18.142,364,17.691,4,17.893,432,17.612,8,17.936,188,17.744,208,17.987,220,17.778,4,-3.489411962,47.27888003
2019-04-08 15:45:00,18.029,500,18.159,356,17.763,0,17.949,464,17.615,8,17.933,184,17.729,208,18.044,220,17.79,4,-3.415196651,79.77319478
2019-04-08 16:00:00,18.024,2008,18.186,1896,17.753,1160,17.959,1048,17.649,1524,17.856,936,17.745,1140,18.045,1080,17.73,932,-3.300252404,94.01238749
2019-04-08 16:15:00,19.31,2016,19.155,1908,20.197,740,19.222,636,19.528,1264,20.717,772,20.129,948,20.021,780,19.925,540,-3.268476585,80.74954485
2019-04-08 16:30:00,19.977,2012,19.765,1904,20.568,528,19.498,508,19.867,1272,20.824,640,20.408,780,20.282,612,19.953,396,-3.377183251,48.78609399
2019-04-08 16:45:00,20.514,2004,20.309,1904,20.733,372,19.567,464,20.084,1432,21.112,524,20.608,668,20.49,528,20.057,292,-3.493841584,24.10945391
2019-04-08 17:00:00,20.957,1636,20.772,1812,20.173,348,19.544,428,20.06,1580,21.081,428,20.516,532,20.481,396,20.129,116,-3.573476733,20.17661901
2019-04-08 17:15:00,20.977,1300,21.016,1480,20.195,320,19.671,252,20.102,1572,20.951,384,20.498,432,20.439,328,19.851,124,-3.579500493,20.01680916
2019-04-08 17:30:00,20.986,1056,21.087,1232,20.125,252,19.635,224,20.093,1572,20.903,340,20.482,356,20.438,300,19.813,128,-3.534138916,20.70224458
2019-04-08 17:45:00,20.931,868,20.995,1060,20.116,108,19.669,236,20.198,1572,20.849,312,20.485,328,20.47,264,19.905,116,-3.614410784,23.07385838
2019-04-08 18:00:00,20.82,828,21.098,908,19.949,56,19.629,268,20.143,1572,20.811,284,20.402,320,20.456,252,19.866,72,-3.63039902,12.94341677
2019-04-08 18:15:00,20.704,852,20.992,792,20.045,0,19.664,268,20.279,1564,20.799,268,20.371,308,20.477,232,19.962,92,-3.691534634,2.923990134
2019-04-08 18:30:00,20.597,924,20.904,732,20.039,0,19.678,264,20.305,1584,20.794,240,20.373,296,20.469,224,19.948,80,-3.773727317,0.0
2019-04-08 18:45:00,20.577,1020,20.846,668,20.053,4,19.711,248,20.392,1560,20.771,172,20.358,300,20.483,200,20.055,44,-3.818374757,0.0
2019-04-08 19:00:00,20.56,1052,20.789,656,20.139,0,19.77,244,20.54,1576,20.722,136,20.357,284,20.412,204,19.804,0,-3.865803415,0.0
2019-04-08 19:15:00,20.648,1068,20.786,664,20.12,4,19.81,228,20.492,1580,20.597,124,20.339,280,20.486,188,19.798,4,-3.872635266,0.0
2019-04-08 19:30:00,20.681,1044,20.772,676,20.076,0,19.81,224,20.538,1584,20.607,124,20.391,264,20.44,168,19.847,0,-3.890060194,0.0
2019-04-08 19:45:00,20.713,1012,20.792,668,20.146,4,19.865,224,20.603,1564,20.516,128,20.356,240,20.432,152,19.984,4,-3.892941262,0.0
2019-04-08 20:00:00,20.679,968,20.735,668,20.163,0,19.9,172,20.71,1388,20.55,132,20.336,204,20.348,156,19.837,0,-3.89697767,0.0
2019-04-08 20:15:00,20.709,960,20.739,668,20.127,4,19.943,196,20.74,1268,20.592,132,20.272,220,20.383,156,19.869,4,-3.903218357,0.0
2019-04-08 20:30:00,20.74,944,20.799,668,19.96,0,19.898,208,20.686,1204,20.485,136,20.303,212,20.326,164,19.895,0,-3.90690534,0.0
2019-04-08 20:45:00,20.708,940,20.732,668,19.985,4,19.913,212,20.666,1072,20.517,132,20.254,288,20.402,164,19.743,4,-3.895295652,0.0
2019-04-08 21:00:00,20.713,924,20.799,640,19.952,0,19.906,184,20.685,940,20.504,152,20.339,276,20.396,168,19.803,0,-3.881832039,0.0
2019-04-08 21:15:00,20.718,912,20.804,652,20.053,0,19.918,192,20.791,784,20.486,164,20.319,280,20.432,216,19.903,4,-3.88586087,0.0
2019-04-08 21:30:00,20.706,920,20.765,652,19.922,4,19.89,204,20.658,728,20.515,172,20.321,280,20.458,224,19.9,0,-3.855756311,0.0
2019-04-08 21:45:00,20.696,920,20.77,648,19.964,0,19.905,212,20.616,652,20.396,192,20.324,288,20.413,216,20.0,4,-3.835142995,0.0
2019-04-08 22:00:00,20.674,0,20.778,0,19.886,4,19.888,8,20.537,16,20.519,4,20.3,8,20.44,4,20.019,0,-3.807029126,0.0
2019-04-08 22:15:00,19.699,0,20.098,4,19.719,0,19.719,4,20.407,8,19.539,4,19.765,0,19.984,0,20.053,4,-3.777701415,0.0
2019-04-08 22:30:00,19.279,0,19.704,0,19.52,4,19.561,0,20.019,8,19.282,0,19.585,4,19.772,4,19.87,0,-3.770208057,0.0
2019-04-08 22:45:00,19.021,0,19.442,0,19.313,0,19.411,4,19.849,8,19.115,4,19.398,0,19.492,0,19.708,4,-3.761892891,0.0
2019-04-08 23:00:00,18.777,4,19.229,4,19.12,4,19.233,4,19.641,8,18.959,0,19.255,4,19.341,4,19.604,0,-3.745534434,0.0
2019-04-08 23:15:00,18.566,0,19.048,0,18.996,0,19.09,4,19.515,12,18.786,4,19.089,0,19.192,0,19.499,4,-3.725091469,0.0
